drug	uniprot
DB04360 	 P00811
DB04361 	 P13650
DB04363 	 P30043
DB04365 	 P11229
DB04365 	 P20309
DB04366 	 P15531
DB04367 	 Q07912
DB04367 	 P49759
DB04368 	 P0A6K3
DB04368 	 Q9HBH1
DB04369 	 P35030
DB04371 	 P00918
DB04372 	 Q9UKL6
DB04373 	 P46925
DB04374 	 Q9UJM8
DB04376 	 Q05655
DB04377 	 P04035
DB04378 	 P46925
DB04379 	 P00797
DB04380 	 P77425
DB04381 	 P05091
DB04382 	 P00722
DB04385 	 P0ABF6
DB04386 	 Q9AQS0
DB04387 	 P00797
DB04387 	 P0DJ06
DB04388 	 Q88K39
DB04389 	 P49789
DB04391 	 P07477
DB04392 	 P38489
DB04392 	 P15559
DB04392 	 P41407
DB04393 	 O24990
DB04394 	 P00918
DB04395 	 P0A6H7
DB04395 	 P29323
DB04395 	 Q04230
DB04395 	 P13569
DB04395 	 P55072
DB04395 	 Q96QT4
DB04395 	 Q12756
DB04395 	 P49368
DB04395 	 Q9WZ57
DB04395 	 P78362
DB04395 	 P53778
DB04395 	 Q9RA63
DB04395 	 P37093
DB04395 	 P23837
DB04395 	 P20083
DB04395 	 P51570
DB04395 	 P0A7G9
DB04395 	 Q06609
DB04395 	 P03960
DB04395 	 P49841
DB04395 	 P23919
DB04395 	 Q56310
DB04395 	 P08069
DB04395 	 P11309
DB04395 	 P45510
DB04395 	 P0A6I3
DB04395 	 P19367
DB04395 	 P33221
DB04395 	 P06239
DB04395 	 P68400
DB04395 	 P29317
DB04395 	 P59846
DB04395 	 P53779
DB04395 	 P0A820
DB04395 	 P45066
DB04395 	 P0AEJ4
DB04395 	 P0AES6
DB04395 	 P23367
DB04395 	 Q99661
DB04395 	 P23677
DB04395 	 Q02880
DB04395 	 P48637
DB04395 	 Q83LD8
DB04395 	 Q16877
DB04395 	 P0A3Y5
DB04395 	 P53355
DB04395 	 P08690
DB04395 	 P68133
DB04395 	 P0A6C8
DB04396 	 P32890
DB04396 	 P02920
DB04396 	 O14594
DB04396 	 P09382
DB04397 	 P36871
DB04398 	 P09546
DB04398 	 Q9RW27
DB04400 	 P07101
DB04400 	 P61457
DB04400 	 P00439
DB04400 	 Q01782
DB04400 	 P35228
DB04400 	 P56740
DB04401 	 P77674
DB04404 	 P11797
DB04404 	 P07254
DB04404 	 Q13231
DB04405 	 P39900
DB04407 	 P24941
DB04408 	 P0A3S0
DB04409 	 P05230
DB04410 	 P07478
DB04410 	 P07477
DB04411 	 Q56148
DB04414 	 P52687
DB04416 	 P08254
DB04417 	 P50225
DB04417 	 P19961
DB04418 	 Q8N142
DB04419 	 P01270
DB04419 	 P20823
DB04419 	 P00439
DB04422 	 Q9X112
DB04422 	 Q9WYA5
DB04422 	 O34667
DB04424 	 P07477
DB04425 	 P56740
DB04426 	 P11226
DB04427 	 P25779
DB04429 	 P04278
DB04430 	 P62594
DB04430 	 P62593
DB04432 	 P07477
DB04433 	 P11797
DB04434 	 P36897
DB04436 	 P04179
DB04438 	 P0C0E6
DB04439 	 P80099
DB04440 	 P00813
DB04441 	 P0ABP8
DB04442 	 P07477
DB04444 	 P0A6C8
DB04444 	 P63096
DB04444 	 O14983
DB04444 	 P11488
DB04444 	 P30085
DB04444 	 P35749
DB04444 	 Q7Z406
DB04444 	 P62219
DB04444 	 P0A9J6
DB04445 	 Q06520
DB04446 	 P07477
DB04447 	 P21340
DB04447 	 P96618
DB04447 	 P06988
DB04447 	 P15770
DB04447 	 P09382
DB04447 	 Q9UQM7
DB04447 	 P60493
DB04447 	 P00352
DB04447 	 Q9HZZ3
DB04447 	 P32427
DB04447 	 Q96QT4
DB04447 	 Q9RC92
DB04447 	 P65389
DB04447 	 Q02192
DB04447 	 Q9UJ68
DB04447 	 O87949
DB04447 	 O15169
DB04447 	 P23284
DB04447 	 Q9ZEU2
DB04447 	 P0A884
DB04447 	 P60174
DB04447 	 O43708
DB04447 	 P04035
DB04447 	 P22262
DB04448 	 P00326
DB04450 	 P08100
DB04450 	 Q9L6V3
DB04450 	 P0A6A8
DB04450 	 P53554
DB04451 	 P0DJ06
DB04451 	 O60911
DB04452 	 P15917
DB04453 	 P04746
DB04454 	 P01133
DB04454 	 P43683
DB04454 	 P50440
DB04454 	 P03369
DB04455 	 P0AFM2
DB04455 	 P74645
DB04456 	 P08690
DB04456 	 P08692
DB04457 	 P04531
DB04457 	 P0A884
DB04459 	 P00746
DB04460 	 P0A7D4
DB04461 	 P06132
DB04462 	 P68400
DB04463 	 P16152
DB04464 	 P0A6W9
DB04464 	 P07998
DB04464 	 Q16740
DB04464 	 Q92696
DB04464 	 P53611
DB04464 	 P07173
DB04464 	 P06008
DB04464 	 P06009
DB04464 	 P06010
DB04464 	 P35089
DB04464 	 P35094
DB04464 	 P26789
DB04464 	 P26790
DB04464 	 P01008
DB04464 	 P61769
DB04464 	 P03886
DB04464 	 P01889
DB04464 	 P09152
DB04464 	 P11349
DB04464 	 P11350
DB04464 	 P29377
DB04464 	 P00269
DB04464 	 P13073
DB04464 	 P00395
DB04464 	 P00403
DB04464 	 P00414
DB04464 	 P20674
DB04464 	 P10606
DB04464 	 P09669
DB04464 	 P24311
DB04464 	 P15954
DB04464 	 P10176
DB04464 	 Q02221
DB04464 	 P14854
DB04464 	 P24310
DB04464 	 P23882
DB04464 	 P22629
DB04464 	 P04271
DB04464 	 P0C1V1
DB04464 	 P0CG48
DB04464 	 A5HEI4
DB04464 	 P39300
DB04464 	 P19909
DB04465 	 Q7Z4J2
DB04465 	 Q9NZD2
DB04465 	 Q7SI98
DB04465 	 P26514
DB04465 	 P00722
DB04465 	 P17931
DB04465 	 Q02834
DB04465 	 P16278
DB04466 	 O75469
DB04467 	 Q9ZHG9
DB04467 	 P10724
DB04467 	 P00509
DB04468 	 Q92731
DB04468 	 P62508
DB04468 	 P03372
DB04468 	 P04155
DB04468 	 P11474
DB04468 	 O75469
DB04468 	 P04278
DB04469 	 Q08499
DB04470 	 P07477
DB04471 	 P03372
DB04472 	 Q93D82
DB04472 	 O00182
DB04473 	 P27914
DB04473 	 P05884
DB04473 	 P01857
DB04473 	 P27915
DB04474 	 P33038
DB04474 	 P31151
DB04476 	 P80188
DB04477 	 O14556
DB04478 	 Q00796
DB04480 	 P36897
DB04481 	 Q9X112
DB04482 	 P44490
DB04482 	 P42216
DB04483 	 P49424
DB04485 	 P24425
DB04485 	 O00142
DB04485 	 Q9HU22
DB04485 	 P0A927
DB04485 	 P9WKE1
DB04485 	 P03176
DB04485 	 P12758
DB04487 	 P02778
DB04488 	 P15555
DB04489 	 O75976
DB04490 	 P04584
DB04491 	 P00751
DB04491 	 Q9KX40
DB04491 	 P27487
DB04491 	 P00782
DB04492 	 Q46079
DB04493 	 P09467
DB04493 	 P16118
DB04493 	 P00512
DB04493 	 Q16877
DB04493 	 P06744
DB04494 	 P52687
DB04495 	 P12931
DB04496 	 P9WKD7
DB04498 	 P44801
DB04499 	 Q93D82
DB04501 	 P00183
DB04502 	 P25779
DB04503 	 P0A884
DB04505 	 P07900
DB04508 	 P32884
DB04510 	 P00558
DB04510 	 P36204
DB04510 	 Q07412
DB04510 	 Q9X519
DB04510 	 P15259
DB04510 	 P60174
DB04511 	 Q44244
DB04512 	 Q8WX39
DB04513 	 P0DP23
DB04513 	 P63316
DB04513 	 P19429
DB04514 	 P07998
DB04515 	 Q46079
DB04516 	 Q9NPH2
DB04517 	 P06983
DB04518 	 P24941
DB04519 	 P0A953
DB04519 	 P0ADA1
DB04519 	 Q07869
DB04520 	 P11797
DB04520 	 Q54276
DB04521 	 Q16772
DB04522 	 P17612
DB04522 	 O32723
DB04522 	 P02974
DB04522 	 P00634
DB04522 	 P29508
DB04522 	 P51584
DB04522 	 P08100
DB04522 	 Q9UL54
DB04522 	 Q03721
DB04522 	 P05451
DB04522 	 Q15796
DB04522 	 O31465
DB04522 	 P25924
DB04522 	 P07515
DB04522 	 P13569
DB04522 	 O15530
DB04522 	 P11309
DB04522 	 Q04759
DB04522 	 P26276
DB04522 	 P11217
DB04523 	 P43235
DB04524 	 P0A6R0
DB04525 	 P18031
DB04526 	 P06971
DB04527 	 O00187
DB04528 	 P71278
DB04529 	 Q9AFC7
DB04529 	 P96558
DB04530 	 P36952
DB04530 	 P9WH11
DB04530 	 Q01064
DB04530 	 O60493
DB04530 	 P39805
DB04530 	 Q99418
DB04530 	 P0A884
DB04530 	 Q07343
DB04530 	 P04818
DB04530 	 P17612
DB04530 	 P11309
DB04530 	 P05089
DB04530 	 P00722
DB04530 	 P39126
DB04530 	 P0AEX9
DB04530 	 P0ACB2
DB04531 	 P16455
DB04532 	 P00720
DB04532 	 Q05603
DB04533 	 Q05603
DB04534 	 P35228
DB04534 	 P29474
DB04537 	 P00953
DB04537 	 P23381
DB04538 	 O66145
DB04539 	 Q9S400
DB04539 	 P0A6D3
DB04539 	 P11511
DB04540 	 P35398
DB04540 	 Q14994
DB04540 	 P11473
DB04540 	 Q9ULY5
DB04541 	 P11797
DB04542 	 P15531
DB04543 	 P28720
DB04544 	 P11217
DB04545 	 Q08638
DB04545 	 Q79G13
DB04545 	 O85465
DB04546 	 Q9GPQ4
DB04547 	 P03366
DB04548 	 Q53591
DB04548 	 Q9KWU1
DB04548 	 Q54873
DB04548 	 Q46079
DB04549 	 P00918
DB04551 	 P0A6F3
DB04551 	 P30613
DB04552 	 P04054
DB04552 	 P35354
DB04552 	 P51800
DB04552 	 P23219
DB04552 	 P47712
DB04552 	 O60656
DB04553 	 Q70AC7
DB04553 	 Q00740
DB04554 	 P0A820
DB04555 	 Q8RQP5
DB04555 	 P0A0Z8
DB04555 	 P0A6I0
DB04555 	 P14169
DB04555 	 P62619
DB04555 	 P42216
DB04556 	 P22303
DB04557 	 P29498
DB04557 	 P23219
DB04557 	 Q07869
DB04557 	 Q96RI1
DB04557 	 P19793
DB04559 	 P29474
DB04560 	 P0ACB2
DB04560 	 P13716
DB04560 	 Q59334
DB04561 	 P29768
DB04562 	 Q99798
DB04563 	 P07477
DB04564 	 P09848
DB04565 	 P06820
DB04566 	 P0C0H6
DB04566 	 Q8N142
DB04566 	 P0A9M2
DB04566 	 Q83P33
DB04566 	 Q27796
DB04566 	 P11217
DB04566 	 P0A7D4
DB04566 	 P12268
DB04568 	 Q8ZKR2
DB04569 	 P43133
DB04570 	 P42971
DB04570 	 P02918
DB04570 	 P02919
DB04570 	 P24228
DB04573 	 P03372
DB04573 	 Q92731
DB04573 	 P04278
DB04574 	 P03372
DB04574 	 Q92731
DB04575 	 P03372
DB04576 	 P11388
DB04576 	 P43700
DB04576 	 P43702
DB04577 	 P27487
DB04578 	 P27487
DB04579 	 P07858
DB04580 	 Q57VC7
DB04581 	 Q16769
DB04583 	 Q02127
DB04585 	 P05089
DB04586 	 P0A884
DB04588 	 P07900
DB04590 	 P08709
DB04591 	 P00734
DB04592 	 P22869
DB04593 	 P08709
DB04594 	 P35914
DB04596 	 Q9AQS0
DB04597 	 Q9AQS0
DB04598 	 Q1LCS4
DB04599 	 P28223
DB04599 	 P14416
DB04599 	 P42262
DB04599 	 P42263
DB04600 	 P00918
DB04601 	 P00918
DB04602 	 P61927
DB04604 	 P78368
DB04604 	 Q8TF76
DB04604 	 P27361
DB04605 	 Q57VC7
DB04606 	 P08709
DB04607 	 P24941
DB04608 	 P30291
DB04609 	 P04585
DB04610 	 P26281
DB04612 	 P98170
DB04614 	 P22303
DB04615 	 P22303
DB04616 	 P22303
DB04617 	 P22303
DB04618 	 P04746
DB04619 	 Q84EX5
DB04620 	 Q05586
DB04622 	 Q16769
DB04623 	 Q8Q3H0
DB04624 	 O52646
DB04627 	 P0A1F6
DB04628 	 P11797
DB04628 	 P07254
DB04629 	 P68133
DB04630 	 P08235
DB04630 	 P04150
DB04631 	 P0AC41
DB04631 	 P07014
DB04631 	 P69054
DB04631 	 P0AC44
DB04632 	 Q16539
DB04633 	 P21673
DB04634 	 P13901
DB04634 	 P08617
DB04634 	 P06441
DB04636 	 Q16769
DB04637 	 P22869
DB04638 	 O14983
DB04639 	 P35961
DB04639 	 P01857
DB04640 	 Q27743
DB04640 	 Q8P9V9
DB04641 	 Q27743
DB04642 	 P11217
DB04643 	 P11217
DB04644 	 P11217
DB04645 	 P11217
DB04646 	 P83791
DB04646 	 P83794
DB04646 	 P83792
DB04646 	 P83793
DB04646 	 P83797
DB04646 	 P83795
DB04646 	 P83796
DB04646 	 P83798
DB04647 	 P0AEB3
DB04647 	 P0AEB2
DB04648 	 P05089
DB04649 	 P0C2P0
DB04650 	 P22629
DB04651 	 P06709
DB04652 	 P08235
DB04652 	 P28845
DB04652 	 Q15788
DB04653 	 P07384
DB04654 	 P07477
DB04654 	 P20231
DB04655 	 P50135
DB04656 	 P15474
DB04657 	 P31040
DB04658 	 Q08638
DB04659 	 P09848
DB04660 	 P17900
DB04661 	 P15813
DB04662 	 P24941
DB04664 	 P20813
DB04665 	 P11509
DB04669 	 P24941
DB04671 	 P13981
DB04672 	 Q9NPB1
DB04673 	 P00742
DB04674 	 P25101
DB04674 	 Q04828
DB04676 	 P01877
DB04677 	 P27338
DB04678 	 P16442
DB04679 	 P16442
DB04680 	 P16442
DB04681 	 P16442
DB04682 	 P02585
DB04683 	 Q13285
DB04685 	 Q8II92
DB04685 	 P33316
DB04687 	 Q93LD7
DB04688 	 P01859
DB04688 	 P01834
DB04689 	 P37231
DB04690 	 P11387
DB04693 	 P00947
DB04695 	 P60472
DB04695 	 O95749
DB04695 	 Q03426
DB04695 	 A9JQL9
DB04696 	 P0A884
DB04697 	 P00734
DB04698 	 Q48255
DB04699 	 Q8XL08
DB04700 	 Q9Y2Q3
DB04701 	 P28161
DB04702 	 Q4R2T2
DB04703 	 Q96GD4
DB04707 	 Q13464
DB04707 	 P17612
DB04707 	 P61925
DB04709 	 P10275
DB04713 	 P80561
DB04714 	 P60472
DB04714 	 P14324
DB04714 	 O95749
DB04714 	 A0R559
DB04714 	 P9WFF7
DB04714 	 P62623
DB04715 	 P11309
DB04716 	 O60674
DB04716 	 O43293
DB04716 	 P23458
DB04716 	 P52333
DB04716 	 P29597
DB04719 	 P68400
DB04720 	 P68400
DB04721 	 P68400
DB04722 	 P00734
DB04723 	 P15086
DB04724 	 P20701
DB04725 	 Q9NZK7
DB04725 	 P35354
DB04725 	 P09917
DB04727 	 P35968
DB04729 	 P0A7S3
DB04731 	 P29827
DB04732 	 P9WHU1
DB04732 	 P9WHT9
DB04733 	 P04075
DB04734 	 P0C278
DB04735 	 P0A444
DB04736 	 Q96LB9
DB04738 	 P36873
DB04739 	 P12931
DB04740 	 P52700
DB04741 	 P31930
DB04742 	 P39045
DB04743 	 P35354
DB04743 	 Q9NZK7
DB04743 	 P02788
DB04745 	 O05935
DB04746 	 Q6A8X5
DB04747 	 Q6A8X5
DB04749 	 P52699
DB04751 	 P12931
DB04751 	 Q9Y6M4
DB04751 	 Q15418
DB04752 	 Q13285
DB04753 	 P00491
DB04754 	 P00491
DB04757 	 P00491
DB04758 	 P08709
DB04759 	 P45452
DB04760 	 P45452
DB04761 	 P45452
DB04762 	 P00509
DB04763 	 P00918
DB04764 	 P20231
DB04765 	 P00509
DB04767 	 P08709
DB04768 	 Q9H3S4
DB04769 	 P48736
DB04770 	 O00764
DB04771 	 P00734
DB04772 	 P00734
DB04773 	 Q4W9V8
DB04774 	 P68133
DB04775 	 P68133
DB04776 	 O00764
DB04777 	 Q93D82
DB04779 	 P09848
DB04781 	 P13716
DB04782 	 Q7AUG5
DB04783 	 P68133
DB04784 	 Q84EX5
DB04786 	 P41231
DB04786 	 Q9NXA8
DB04786 	 P23945
DB04786 	 P21817
DB04786 	 P00734
DB04786 	 P14555
DB04786 	 P68638
DB04787 	 P06401
DB04788 	 Q8RQE9
DB04788 	 Q8RQE8
DB04789 	 P48728
DB04790 	 P07477
DB04791 	 P07477
DB04792 	 P07477
DB04793 	 P07477
DB04794 	 P10613
DB04794 	 P20813
DB04795 	 P23141
DB04795 	 P31040
DB04796 	 P11473
DB04797 	 Q16539
DB04798 	 P42262
DB04799 	 P08574
DB04799 	 P00156
DB04799 	 P31930
DB04799 	 P22695
DB04799 	 P07919
DB04799 	 O14949
DB04799 	 P47985
DB04799 	 O14957
DB04799 	 P14927
DB04799 	 Q9UDW1
DB04800 	 P18031
DB04801 	 Q03181
DB04803 	 P09601
DB04805 	 P61927
DB04807 	 P31434
DB04809 	 Q54AI1
DB04810 	 Q54AI1
DB04811 	 Q54AI1
DB04817 	 P23219
DB04820 	 P27338
DB04820 	 P21397
DB04820 	 P21964
DB04821 	 P23975
DB04821 	 Q01959
DB04821 	 P27338
DB04821 	 P21397
DB04821 	 P05164
DB04821 	 P31645
DB04821 	 Q05940
DB04824 	 O60656
DB04824 	 O75469
DB04824 	 Q14994
DB04824 	 P03372
DB04824 	 P04278
DB04825 	 P0DP23
DB04825 	 Q9H1R3
DB04828 	 Q9Y5Y4
DB04829 	 P08908
DB04829 	 P41595
DB04829 	 P50406
DB04832 	 P31645
DB04832 	 P27338
DB04832 	 P21397
DB04834 	 P08172
DB04835 	 P51681
DB04836 	 P23975
DB04836 	 P31645
DB04837 	 P35367
DB04838 	 P54289
DB04838 	 P23141
DB04839 	 P10275
DB04839 	 P07288
DB04840 	 P23975
DB04841 	 O43497
DB04841 	 O95180
DB04841 	 Q9P0X4
DB04841 	 P35367
DB04841 	 P0DP23
DB04842 	 P14416
DB04842 	 P28223
DB04842 	 Q06432
DB04843 	 P11229
DB04843 	 P20309
DB04844 	 Q05940
DB04844 	 P14416
DB04845 	 Q13509
DB04846 	 P08588
DB04846 	 P07550
DB04846 	 P13945
DB04846 	 P08913
DB04846 	 P18089
DB04846 	 P18825
DB04847 	 Q9GZT9
DB04847 	 Q96KS0
DB04847 	 Q9H6Z9
DB04849 	 P35968
DB04850 	 P21397
DB04851 	 Q2M3G0
DB04851 	 P33527
DB04851 	 Q9UNQ0
DB04852 	 P55157
DB04853 	 P29274
DB04854 	 P47989
DB04855 	 P35348
DB04855 	 P35368
DB04855 	 P25100
DB04855 	 P08913
DB04855 	 P18089
DB04855 	 P18825
DB04855 	 P08588
DB04855 	 Q12809
DB04855 	 Q13936
DB04855 	 Q01668
DB04855 	 O60840
DB04855 	 Q13698
DB04855 	 Q02641
DB04855 	 Q08289
DB04855 	 P54284
DB04855 	 O00305
DB04855 	 O95069
DB04855 	 Q14524
DB04855 	 P48549
DB04855 	 P51787
DB04855 	 Q14500
DB04855 	 P32418
DB04855 	 Q9UK17
DB04855 	 P10827
DB04856 	 P32238
DB04857 	 P14416
DB04859 	 P22303
DB04860 	 Q9NYK1
DB04861 	 P08588
DB04861 	 P07550
DB04861 	 P13945
DB04862 	 P0C0H6
DB04863 	 P08514
DB04863 	 P05106
DB04864 	 P22303
DB04865 	 P20276
DB04865 	 P39023
DB04866 	 P02452
DB04866 	 P08253
DB04867 	 P32238
DB04868 	 P00519
DB04868 	 P10721
DB04869 	 P06881
DB04869 	 Q16602
DB04871 	 P28335
DB04872 	 P29371
DB04873 	 Q13639
DB04875 	 P29466
DB04876 	 P27487
DB04877 	 P08183
DB04878 	 O43451
DB04879 	 P17948
DB04879 	 P35968
DB04879 	 P35916
DB04880 	 Q14432
DB04881 	 P08183
DB04882 	 P11387
DB04883 	 P25101
DB04884 	 P08908
DB04884 	 P28222
DB04884 	 P28335
DB04885 	 P46098
DB04886 	 P03369
DB04887 	 Q72874
DB04888 	 P14416
DB04888 	 P08908
DB04889 	 P23975
DB04889 	 P31645
DB04889 	 P14416
DB04890 	 P35367
DB04891 	 Q15648
DB04891 	 P11473
DB04892 	 P22303
DB04892 	 P06276
DB04892 	 P05067
DB04893 	 P49356
DB04893 	 P49354
DB04894 	 P30874
DB04894 	 P35346
DB04894 	 P25103
DB04895 	 O14786
DB04896 	 P31645
DB04896 	 P23975
DB04896 	 Q05586
DB04898 	 P00734
DB04899 	 P16066
DB04899 	 P20594
DB04899 	 P17342
DB04901 	 P33681
DB04903 	 P47869
DB04903 	 P34903
DB04905 	 P08183
DB04905 	 P35367
DB04908 	 P08908
DB04908 	 P28223
DB04908 	 P21917
DB04910 	 P68371
DB04912 	 P09601
DB04912 	 P30519
DB04915 	 Q16206
DB04917 	 P46098
DB04917 	 Q13639
DB04918 	 Q7DHH4
DB04918 	 P14677
DB04918 	 P0AD68
DB04919 	 P02671
DB04919 	 P02675
DB04920 	 O60840
DB04920 	 Q13698
DB04920 	 Q01668
DB04920 	 Q13936
DB04924 	 P14416
DB04924 	 P22303
DB04925 	 P00747
DB04926 	 Q8TCU5
DB04929 	 P20292
DB04930 	 P35498
DB04930 	 P03372
DB04930 	 O75469
DB04931 	 Q01726
DB04932 	 P30542
DB04932 	 P29274
DB04932 	 P29275
DB04933 	 O00206
DB04934 	 P0A8V2
DB04938 	 P03372
DB04941 	 P13569
DB04941 	 Q5XXA6
DB04942 	 P10276
DB04942 	 P10826
DB04946 	 P28223
DB04946 	 P14416
DB04946 	 P21728
DB04946 	 P35462
DB04946 	 P21917
DB04946 	 P08908
DB04946 	 P50406
DB04946 	 P34969
DB04946 	 P35348
DB04946 	 P35367
DB04946 	 P18825
DB04947 	 Q01959
DB04948 	 P08913
DB04948 	 P35348
DB04948 	 P08908
DB04948 	 P34969
DB04948 	 P28335
DB04948 	 P28221
DB04951 	 P09958
DB04953 	 O43526
DB04953 	 O43525
DB04953 	 P56696
DB04953 	 Q9NR82
DB04954 	 P30542
DB04956 	 P01375
DB04957 	 P15382
DB04957 	 P51787
DB04957 	 Q12809
DB04958 	 P20273
DB04959 	 P08729
DB04959 	 Q5T4S7
DB04960 	 P49356
DB04964 	 Q8WXI7
DB04967 	 P11388
DB04967 	 P27695
DB04967 	 P11387
DB04970 	 P08908
DB04971 	 Q07869
DB04971 	 P37231
DB04972 	 P09211
DB04973 	 P04049
DB04974 	 P42345
DB04975 	 P11388
DB04978 	 P11388
DB04982 	 P42261
DB04982 	 P42262
DB04982 	 P42263
DB04982 	 P48058
DB04983 	 P41231
DB04985 	 P08865
DB04988 	 P00533
DB04988 	 P04626
DB04991 	 O14672
DB04997 	 P13612
DB04998 	 Q9Y6K9
DB05001 	 P27487
DB05003 	 P31350
DB05003 	 P23921
DB05004 	 P49146
DB05004 	 P25929
DB05004 	 Q15761
DB05004 	 P50391
DB05009 	 P29274
DB05010 	 Q9UBS5
DB05010 	 O75899
DB05012 	 P23975
DB05013 	 Q05655
DB05013 	 P17252
DB05014 	 P22607
DB05014 	 P11362
DB05014 	 P35968
DB05014 	 P36888
DB05014 	 P09619
DB05014 	 O43519
DB05015 	 Q13547
DB05017 	 P01375
DB05017 	 P05231
DB05018 	 P06280
DB05020 	 O11885
DB05022 	 P11388
DB05022 	 Q02880
DB05023 	 P08069
DB05024 	 Q07973
DB05024 	 P11473
DB05025 	 P00441
DB05032 	 Q9H3N8
DB05033 	 Q13443
DB05034 	 P16066
DB05035 	 P10827
DB05035 	 P10828
DB05036 	 Q86US8
DB05036 	 Q96KG9
DB05036 	 Q15185
DB05036 	 O14746
DB05038 	 P30411
DB05039 	 P07550
DB05042 	 P50406
DB05045 	 P50391
DB05045 	 P49146
DB05046 	 P41145
DB05046 	 P35372
DB05047 	 P48058
DB05047 	 P23560
DB05047 	 P42261
DB05047 	 P42262
DB05047 	 P42263
DB05049 	 P46098
DB05050 	 P41143
DB05052 	 Q92731
DB05053 	 P09467
DB05060 	 O39930
DB05064 	 P28845
DB05069 	 Q9GZZ6
DB05069 	 Q9UGM1
DB05070 	 P41594
DB05072 	 P25103
DB05075 	 P17948
DB05075 	 P35968
DB05075 	 P35916
DB05075 	 P41240
DB05077 	 P21554
DB05078 	 P24394
DB05078 	 Q14627
DB05079 	 P35367
DB05079 	 P28223
DB05080 	 P35367
DB05080 	 Q9Y5N1
DB05084 	 Q03431
DB05085 	 P50391
DB05087 	 P14867
DB05087 	 P47869
DB05087 	 P34903
DB05087 	 P48169
DB05087 	 P31644
DB05087 	 Q16445
DB05088 	 P05067
DB05091 	 P30518
DB05092 	 P13612
DB05095 	 P35354
DB05096 	 Q14416
DB05096 	 Q14832
DB05097 	 P06731
DB05098 	 P48357
DB05099 	 P02671
DB05101 	 P00533
DB05102 	 P03303
DB05104 	 P41145
DB05105 	 Q8V397
DB05107 	 P11413
DB05110 	 P01579
DB05111 	 P01579
DB05115 	 P06213
DB05116 	 P04818
DB05119 	 Q13093
DB05120 	 P06213
DB05121 	 P01903
DB05122 	 P13612
DB05122 	 P16144
DB05122 	 P26010
DB05125 	 Q02127
DB05127 	 Q9NYK1
DB05129 	 P11387
DB05129 	 P11388
DB05130 	 P41597
DB05131 	 P00740
DB05133 	 P01584
DB05134 	 P07900
DB05134 	 P08238
DB05137 	 Q9UGM1
DB05137 	 Q9GZZ6
DB05137 	 P36544
DB05139 	 Q9GZP0
DB05141 	 O15392
DB05142 	 Q8IW54
DB05142 	 O00408
DB05146 	 P35968
DB05146 	 P10721
DB05146 	 P16234
DB05146 	 P09619
DB05147 	 Q71U36
DB05147 	 P68363
DB05147 	 Q9BQE3
DB05147 	 P68366
DB05147 	 Q13748
DB05147 	 Q6PEY2
DB05147 	 Q9H853
DB05147 	 Q9H4B7
DB05147 	 Q13885
DB05147 	 Q9BVA1
DB05147 	 P68371
DB05147 	 Q13509
DB05147 	 P04350
DB05147 	 P07437
DB05147 	 Q9BUF5
DB05149 	 O96017
DB05149 	 O14757
DB05150 	 P05067
DB05152 	 P11229
DB05154 	 P95029
DB05154 	 P9WJY5
DB05154 	 P9WIP7
DB05154 	 A0A0T9AZ62
DB05154 	 P9WGR1
DB05155 	 P41145
DB05157 	 Q16539
DB05157 	 Q15759
DB05157 	 P53778
DB05157 	 O15264
DB05159 	 P41597
DB05161 	 P08246
DB05161 	 P24158
DB05164 	 A1Z199
DB05165 	 P06730
DB05166 	 Q8TDV5
DB05168 	 P14207
DB05168 	 P41439
DB05168 	 P15328
DB05169 	 O14965
DB05169 	 Q96GD4
DB05171 	 Q96BI3
DB05171 	 Q9NZ42
DB05177 	 P09960
DB05183 	 O14920
DB05184 	 P08069
DB05184 	 P12931
DB05184 	 P00519
DB05184 	 P42684
DB05187 	 Q07869
DB05187 	 Q03181
DB05187 	 P37231
DB05188 	 Q03181
DB05190 	 P15056
DB05190 	 P04049
DB05191 	 P29274
DB05192 	 P10828
DB05194 	 P15509
DB05194 	 P04141
DB05194 	 Q16498
DB05198 	 O14965
DB05198 	 P35968
DB05199 	 P17752
DB05200 	 P10253
DB05201 	 P21554
DB05202 	 P04275
DB05202 	 P07359
DB05203 	 Q9BYF1
DB05203 	 P00797
DB05204 	 Q06187
DB05205 	 P21397
DB05207 	 P01375
DB05207 	 P14778
DB05209 	 A6PZ59
DB05210 	 P27986
DB05210 	 O00459
DB05210 	 Q92569
DB05210 	 P78527
DB05210 	 P42345
DB05212 	 P19838
DB05212 	 Q00653
DB05214 	 P35228
DB05217 	 P43490
DB05218 	 P01375
DB05219 	 P27815
DB05219 	 Q07343
DB05219 	 Q08493
DB05219 	 Q08499
DB05220 	 O14965
DB05222 	 O30527
DB05223 	 Q13547
DB05223 	 Q92769
DB05223 	 O15379
DB05223 	 Q9UBN7
DB05224 	 Q6GJI1
DB05225 	 P20292
DB05226 	 P13843
DB05227 	 P28223
DB05228 	 P03369
DB05229 	 P43119
DB05232 	 P35498
DB05232 	 Q99250
DB05232 	 Q9NY46
DB05232 	 Q9UQD0
DB05233 	 P03372
DB05234 	 P10275
DB05235 	 Q14894
DB05235 	 P10827
DB05239 	 Q02750
DB05241 	 P42336
DB05241 	 P48736
DB05241 	 O00329
DB05241 	 P42338
DB05241 	 P42345
DB05243 	 O60674
DB05246 	 O43497
DB05249 	 Q99062
DB05252 	 P35228
DB05253 	 P06401
